162	 0.03855	 0.02819	 0.00913	 0.00958	 0.05729	 0.06812	 0.05517	 0.06387	 0.03146	 0.04509	 0.01296	 0.02120
163	 0.04622	 0.03347	 0.00968	 0.01008	 0.07143	 0.08450	 0.06688	 0.07723	 0.03754	 0.05411	 0.01537	 0.02532
164	 0.05253	 0.03768	 0.00981	 0.01016	 0.08422	 0.09921	 0.07703	 0.08875	 0.04266	 0.06183	 0.01739	 0.02880
165	 0.05944	 0.04208	 0.00957	 0.00984	 0.09985	 0.11709	 0.08893	 0.10219	 0.04850	 0.07075	 0.01967	 0.03280
166	 0.06486	 0.04534	 0.00903	 0.00922	 0.11378	 0.13293	 0.09911	 0.11365	 0.05336	 0.07829	 0.02155	 0.03616
167	 0.07049	 0.04844	 0.00803	 0.00811	 0.13056	 0.15192	 0.11090	 0.12687	 0.05882	 0.08691	 0.02366	 0.03996
168	 0.07464	 0.05044	 0.00687	 0.00683	 0.14529	 0.16852	 0.12086	 0.13800	 0.06329	 0.09411	 0.02538	 0.04312
169	 0.07858	 0.05193	 0.00517	 0.00499	 0.16275	 0.18815	 0.13224	 0.15067	 0.06822	 0.10222	 0.02728	 0.04667
170	 0.08113	 0.05245	 0.00345	 0.00312	 0.17786	 0.20507	 0.14172	 0.16120	 0.07216	 0.10889	 0.02881	 0.04957
171	 0.08308	 0.05213	 0.00114	 0.00063	 0.19550	 0.22478	 0.15238	 0.17302	 0.07642	 0.11628	 0.03048	 0.05278
172	 0.08383	 0.05105	-0.00106	-0.00175	 0.21049	 0.24152	 0.16112	 0.18269	 0.07973	 0.12224	 0.03180	 0.05538
173	 0.08360	 0.04883	-0.00387	-0.00477	 0.22770	 0.26068	 0.17079	 0.19337	 0.08319	 0.12871	 0.03321	 0.05821
174	 0.08216	 0.04560	-0.00689	-0.00802	 0.24440	 0.27929	 0.17980	 0.20332	 0.08617	 0.13461	 0.03448	 0.06080
175	 0.07998	 0.04205	-0.00962	-0.01095	 0.25818	 0.29464	 0.18694	 0.21121	 0.08833	 0.13917	 0.03545	 0.06283
176	 0.07635	 0.03702	-0.01293	-0.01450	 0.27345	 0.31168	 0.19454	 0.21961	 0.09038	 0.14387	 0.03645	 0.06495
177	 0.07234	 0.03201	-0.01585	-0.01763	 0.28573	 0.32540	 0.20037	 0.22608	 0.09171	 0.14733	 0.03718	 0.06656
178	 0.06668	 0.02542	-0.01930	-0.02133	 0.29892	 0.34019	 0.20633	 0.23272	 0.09276	 0.15069	 0.03788	 0.06818
179	 0.06103	 0.01918	-0.02227	-0.02450	 0.30913	 0.35169	 0.21067	 0.23760	 0.09323	 0.15295	 0.03837	 0.06933
180	 0.05362	 0.01133	-0.02570	-0.02817	 0.31961	 0.36359	 0.21480	 0.24230	 0.09327	 0.15485	 0.03879	 0.07041
181	 0.04664	 0.00419	-0.02859	-0.03125	 0.32725	 0.37235	 0.21751	 0.24545	 0.09286	 0.15583	 0.03902	 0.07109
182	 0.03789	-0.00451	-0.03184	-0.03472	 0.33447	 0.38076	 0.21967	 0.24806	 0.09190	 0.15620	 0.03915	 0.07160
183	 0.02996	-0.01218	-0.03450	-0.03755	 0.33911	 0.38632	 0.22064	 0.24939	 0.09066	 0.15586	 0.03914	 0.07179
184	 0.02037	-0.02125	-0.03743	-0.04066	 0.34261	 0.39075	 0.22075	 0.24984	 0.08874	 0.15469	 0.03898	 0.07172
185	 0.01195	-0.02903	-0.03974	-0.04311	 0.34391	 0.39273	 0.21994	 0.24928	 0.08672	 0.15303	 0.03873	 0.07141
186	 0.00207	-0.03796	-0.04218	-0.04569	 0.34337	 0.39284	 0.21796	 0.24753	 0.08393	 0.15034	 0.03828	 0.07075
187	-0.00773	-0.04660	-0.04431	-0.04793	 0.34059	 0.39051	 0.21486	 0.24459	 0.08072	 0.14686	 0.03769	 0.06978
