93	-14.18813	-13.71282	-0.11907	-0.58354	-0.16285	-0.16714	-0.50251	-0.21811	-6.06205	-5.30075	 0.28902	-0.37608	 0.63697	 0.15862	-0.00495	-0.04333	 0.25644	 0.27486	 0.13199	-0.00064	
94	-13.39662	-12.93764	-0.16357	-0.58497	-0.20809	-0.21087	-0.49598	-0.26623	-6.47259	-5.83350	 0.31392	-0.38339	 0.69533	 0.16379	-0.01395	-0.01679	 0.23921	 0.31047	 0.14468	-0.01537	
95	-12.53019	-12.08989	-0.20414	-0.57970	-0.24887	-0.25050	-0.48384	-0.30975	-6.84471	-6.33583	 0.33902	-0.38727	 0.74745	 0.16755	-0.02304	 0.01186	 0.22258	 0.34277	 0.15605	-0.03009	
96	-11.59567	-11.17617	-0.24018	-0.56794	-0.28463	-0.28547	-0.46636	-0.34811	-7.17466	-6.80264	 0.36405	-0.38775	 0.79282	 0.16987	-0.03210	 0.04175	 0.20712	 0.37146	 0.16592	-0.04458	
97	-10.60083	-10.20404	-0.27122	-0.54997	-0.31492	-0.31532	-0.44390	-0.38086	-7.45913	-7.22916	 0.38872	-0.38486	 0.83102	 0.17073	-0.04101	 0.07187	 0.19348	 0.39628	 0.17414	-0.05861	
98	-9.55421	-9.18180	-0.29684	-0.52613	-0.33936	-0.33964	-0.41684	-0.40760	-7.69531	-7.61106	 0.41274	-0.37871	 0.86172	 0.17013	-0.04963	 0.10108	 0.18238	 0.41700	 0.18056	-0.07192	
99	-8.46502	-8.11838	-0.31671	-0.49683	-0.35767	-0.35813	-0.38563	-0.42807	-7.88095	-7.94447	 0.43583	-0.36946	 0.88466	 0.16808	-0.05783	 0.12818	 0.17460	 0.43343	 0.18507	-0.08430	
100	-7.34290	-7.02317	-0.33061	-0.46254	-0.36967	-0.37059	-0.35074	-0.44205	-8.01440	-8.22612	 0.45771	-0.35730	 0.89968	 0.16461	-0.06547	 0.15189	 0.17090	 0.44544	 0.18760	-0.09550	
101	-6.19784	-5.90590	-0.33841	-0.42379	-0.37528	-0.37691	-0.31270	-0.44944	-8.09464	-8.45334	 0.47810	-0.34251	 0.90670	 0.15976	-0.07241	 0.17093	 0.17205	 0.45292	 0.18807	-0.10533	
102	-5.04002	-4.77647	-0.34006	-0.38113	-0.37450	-0.37705	-0.27203	-0.45023	-8.12133	-8.62413	 0.49677	-0.32539	 0.90573	 0.15356	-0.07852	 0.18407	 0.17872	 0.45584	 0.18645	-0.11358	
103	-3.87963	-3.64480	-0.33563	-0.33515	-0.36742	-0.37110	-0.22932	-0.44447	-8.09478	-8.73720	 0.51351	-0.30631	 0.89687	 0.14608	-0.08366	 0.19018	 0.19149	 0.45419	 0.18274	-0.12008	
104	-2.72677	-2.52072	-0.32525	-0.28648	-0.35422	-0.35921	-0.18513	-0.43233	-8.01598	-8.79198	 0.52814	-0.28569	 0.88029	 0.13739	-0.08772	 0.18828	 0.21076	 0.44802	 0.17697	-0.12466	
105	-1.59127	-1.41383	-0.30916	-0.23577	-0.33518	-0.34163	-0.14004	-0.41403	-7.88658	-8.78861	 0.54052	-0.26401	 0.85625	 0.12756	-0.09057	 0.17760	 0.23673	 0.43741	 0.16918	-0.12721	
106	-0.48264	-0.33336	-0.28768	-0.18367	-0.31064	-0.31868	-0.09464	-0.38988	-7.70884	-8.72795	 0.55057	-0.24176	 0.82505	 0.11668	-0.09213	 0.15761	 0.26936	 0.42251	 0.15946	-0.12763	
107	 0.59014	 0.71189	-0.26120	-0.13083	-0.28099	-0.29078	-0.04952	-0.36024	-7.48564	-8.61155	 0.55824	-0.21949	 0.78709	 0.10483	-0.09231	 0.12808	 0.30833	 0.40348	 0.14791	-0.12586	
108	 1.56572	 1.66222	-0.23192	-0.08069	-0.24864	-0.26019	-0.00753	-0.32749	-7.23530	-8.45182	 0.56330	-0.19886	 0.74529	 0.09279	-0.09115	 0.09139	 0.35055	 0.38187	 0.13541	-0.12213	
109	 2.59506	 2.66462	-0.19516	-0.02555	-0.20838	-0.22201	 0.03770	-0.28630	-6.91685	-8.22083	 0.56644	-0.17708	 0.69270	 0.07859	-0.08829	 0.04113	 0.40253	 0.35403	 0.11989	-0.11565	
110	 3.46577	 3.51226	-0.15882	 0.02298	-0.16880	-0.18441	 0.07663	-0.24541	-6.59793	-7.96784	 0.56708	-0.15899	 0.64033	 0.06516	-0.08428	-0.01191	 0.45272	 0.32582	 0.10464	-0.10778	
111	 4.36470	 4.38704	-0.11547	 0.07506	-0.12177	-0.13970	 0.11740	-0.19635	-6.21258	-7.64068	 0.56544	-0.14113	 0.57717	 0.04962	-0.07822	-0.07833	 0.51067	 0.29134	 0.08646	-0.09683	
112	 5.10713	 5.10917	-0.07440	 0.11974	-0.07730	-0.09741	 0.15143	-0.14953	-5.84236	-7.30865	 0.56191	-0.12749	 0.51640	 0.03517	-0.07134	-0.14350	 0.56312	 0.25784	 0.06919	-0.08513	
